DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"78525",78525,Mk10,11/15/2010 17:32:26.0450017,GPS,,-56.26253510,81.95365143,,,,,,,,,
"78525",78525,Mk10,11/15/2010 17:55:04.5100015999999998,GPS,,-56.27622604,81.96144104,,,,,,,,,
"78525",78525,Mk10,11/15/2010 18:19:51.5750016,GPS,,-56.29322433,81.97121429,,,,,,,,,
"78525",78525,Mk10,11/15/2010 18:44:38.070001599999998,GPS,,-56.30978012,81.97312164,,,,,,,,,
"78525",78525,Mk10,11/15/2010 19:10:13.6250015,GPS,,-56.32897568,81.98080444,,,,,,,,,
"78525",78525,Mk10,11/15/2010 19:38:27.150001499999998,GPS,,-56.34972382,81.97531128,,,,,,,,,
"78525",78525,Mk10,11/15/2010 20:03:23.125001399999999,GPS,,-56.36868286,81.97653198,,,,,,,,,
"78525",78525,Mk10,11/15/2010 20:28:20.1300013,GPS,,-56.38646698,81.98880768,,,,,,,,,
"78525",78525,Mk10,11/15/2010 20:50:43.115001300000003,GPS,,-56.40148544,82.00177765,,,,,,,,,
"78525",78525,Mk10,11/15/2010 21:10:59.130001200000002,GPS,,-56.41501617,82.01332092,,,,,,,,,
"78525",78525,Mk10,11/15/2010 21:41:10.1550011,GPS,,-56.42995834,82.03019714,,,,,,,,,
"78525",78525,Mk10,11/15/2010 22:06:21.140001099999999,GPS,,-56.44475555,82.03446960,,,,,,,,,
"78525",78525,Mk10,11/15/2010 22:31:15.175001,GPS,,-56.45751953,82.05084229,,,,,,,,,
"78525",78525,Mk10,11/15/2010 23:31:16.200000899999999,GPS,,-56.48371124,82.07630920,,,,,,,,,
"78525",78525,Mk10,11/15/2010 23:55:57.185000899999999,GPS,,-56.49298477,82.08580017,,,,,,,,,
"78525",78525,Mk10,11/16/2010 00:20:39.6900008,GPS,,-56.50045395,82.09891510,,,,,,,,,
"78525",78525,Mk10,11/16/2010 00:48:06.7150008000000003,GPS,,-56.50239563,82.09907532,,,,,,,,,
"78525",78525,Mk10,11/16/2010 01:15:14.7200007,GPS,,-56.50566864,82.10847473,,,,,,,,,
"78525",78525,Mk10,11/16/2010 01:46:25.755000599999999,GPS,,-56.51219559,82.13194275,,,,,,,,,
"78525",78525,Mk10,11/16/2010 02:16:37.260000599999998,GPS,,-56.52909088,82.14079285,,,,,,,,,
"78525",78525,Mk10,11/16/2010 02:45:32.325000500000002,GPS,,-56.53786469,82.15298462,,,,,,,,,
"78525",78525,Mk10,11/16/2010 03:17:20.080000399999999,GPS,,-56.54869080,82.16722870,,,,,,,,,
"78525",78525,Mk10,11/16/2010 03:58:00.85500050000000005,GPS,,-56.56044769,82.18280792,,,,,,,,,
"78525",78525,Mk10,11/16/2010 04:27:36.2800005,GPS,,-56.57493973,82.19557190,,,,,,,,,
"78525",78525,Mk10,11/16/2010 04:56:59.800000599999997,GPS,,-56.58677292,82.21699524,,,,,,,,,
"78525",78525,Mk10,11/16/2010 05:27:52.340000500000002,GPS,,-56.60029602,82.23515320,,,,,,,,,
"78525",78525,Mk10,11/16/2010 05:57:16.330000500000001,GPS,,-56.61426926,82.25175476,,,,,,,,,
"78525",78525,Mk10,11/16/2010 06:26:56.840000400000001,GPS,,-56.62742996,82.26525116,,,,,,,,,
"78525",78525,Mk10,11/16/2010 06:57:04.8100005000000001,GPS,,-56.64035034,82.28074646,,,,,,,,,
"78525",78525,Mk10,11/16/2010 07:22:21.320000499999999,GPS,,-56.63999176,82.28874207,,,,,,,,,
"78525",78525,Mk10,11/16/2010 08:01:00.89000049999999997,GPS,,-56.64427185,82.29283905,,,,,,,,,
"78525",78525,Mk10,11/16/2010 08:21:39.470000499999998,GPS,,-56.64605331,82.29682922,,,,,,,,,
"78525",78525,Mk10,11/16/2010 08:43:31.9200005,GPS,,-56.64884949,82.29994965,,,,,,,,,
"78525",78525,Mk10,11/16/2010 09:03:35.4200005,GPS,,-56.65063477,82.30506134,,,,,,,,,
"78525",78525,Mk10,11/16/2010 09:23:55.9200005,GPS,,-56.65161514,82.30750275,,,,,,,,,
"78525",78525,Mk10,11/16/2010 09:46:32.9200005,GPS,,-56.65399551,82.31304932,,,,,,,,,
"78525",78525,Mk10,11/16/2010 10:06:54.930000499999998,GPS,,-56.65523148,82.31638336,,,,,,,,,
"78525",78525,Mk10,11/16/2010 10:30:03.4500004999999998,GPS,,-56.65899658,82.32168579,,,,,,,,,
"78525",78525,Mk10,11/16/2010 10:56:53.480000500000003,GPS,,-56.67357254,82.33573914,,,,,,,,,
"78525",78525,Mk10,11/16/2010 11:25:50.480000500000003,GPS,,-56.68776321,82.33911896,,,,,,,,,
"78525",78525,Mk10,11/16/2010 11:55:24.450000500000002,GPS,,-56.70266724,82.34606171,,,,,,,,,
"78525",78525,Mk10,11/16/2010 12:21:39.980000500000003,GPS,,-56.71411133,82.35345459,,,,,,,,,
"78525",78525,Mk10,11/16/2010 12:49:40.520000500000002,GPS,,-56.72695541,82.36195374,,,,,,,,,
"78525",78525,Mk10,11/16/2010 13:16:12.5100005,GPS,,-56.74065018,82.36769867,,,,,,,,,
"78525",78525,Mk10,11/16/2010 13:39:59.470000499999998,GPS,,-56.74977493,82.36437988,,,,,,,,,
"78525",78525,Mk10,11/16/2010 14:05:37.5300005,GPS,,-56.76733780,82.38414001,,,,,,,,,
"78525",78525,Mk10,11/16/2010 14:29:18.040000500000001,GPS,,-56.77865601,82.39298248,,,,,,,,,
"78525",78525,Mk10,11/16/2010 14:49:28.5750004,GPS,,-56.78687286,82.40544128,,,,,,,,,
"78525",78525,Mk10,11/16/2010 15:10:32.020000500000002,GPS,,-56.79939651,82.41448975,,,,,,,,,
"78525",78525,Mk10,11/16/2010 15:31:51.545000399999999,GPS,,-56.81113815,82.42038727,,,,,,,,,
"78525",78525,Mk10,11/16/2010 15:53:00.53000040000000004,GPS,,-56.82224274,82.42505646,,,,,,,,,
"78525",78525,Mk10,11/16/2010 16:14:39.655000299999998,GPS,,-56.83140945,82.42170715,,,,,,,,,
"78525",78525,Mk10,11/16/2010 16:34:20.600000399999999,GPS,,-56.84109497,82.42238617,,,,,,,,,
"78525",78525,Mk10,11/16/2010 16:56:40.585000399999998,GPS,,-56.83578110,82.42915344,,,,,,,,,
"78525",78525,Mk10,11/16/2010 17:17:07.0900002999999998,GPS,,-56.83125305,82.43360901,,,,,,,,,
"78525",78525,Mk10,11/16/2010 17:38:04.5450001999999996,GPS,,-56.83810425,82.44526672,,,,,,,,,
"78525",78525,Mk10,11/16/2010 17:59:29.150000200000001,GPS,,-56.84754944,82.45442200,,,,,,,,,
"78525",78525,Mk10,11/16/2010 18:20:11.105000199999999,GPS,,-56.85736084,82.45594788,,,,,,,,,
"78525",78525,Mk10,11/16/2010 18:41:27.120000099999999,GPS,,-56.86060333,82.44402313,,,,,,,,,
"78525",78525,Mk10,11/16/2010 19:02:51.075000199999998,GPS,,-56.85438538,82.43704987,,,,,,,,,
"78525",78525,Mk10,11/16/2010 19:25:28.660000199999999,GPS,,-56.84613419,82.43788147,,,,,,,,,
"78525",78525,Mk10,11/16/2010 19:46:15.1350002,GPS,,-56.85023117,82.45438385,,,,,,,,,
"78525",78525,Mk10,11/16/2010 20:09:28.680000100000001,GPS,,-56.85003662,82.47161865,,,,,,,,,
"78525",78525,Mk10,11/16/2010 20:31:28.6650001,GPS,,-56.85540390,82.49071503,,,,,,,,,
"78525",78525,Mk10,11/16/2010 20:51:57.6200002,GPS,,-56.86210632,82.50706482,,,,,,,,,
"78525",78525,Mk10,11/16/2010 21:14:04.1650001000000003,GPS,,-56.86542130,82.49579620,,,,,,,,,
"78525",78525,Mk10,11/16/2010 21:35:56.240000000000002,GPS,,-56.87344360,82.49248505,,,,,,,,,
"78525",78525,Mk10,11/16/2010 22:01:10.1850001,GPS,,-56.87368393,82.51168060,,,,,,,,,
"78525",78525,Mk10,11/16/2010 22:24:14.7000001,GPS,,-56.88092041,82.53365326,,,,,,,,,
"78525",78525,Mk10,11/16/2010 22:55:27.765000100000002,GPS,,-56.89531326,82.55374908,,,,,,,,,
"78525",78525,Mk10,11/16/2010 23:21:10.6100002,GPS,,-56.90479660,82.56050110,,,,,,,,,
"78525",78525,Mk10,11/16/2010 23:51:28.725000099999999,GPS,,-56.91967392,82.57318115,,,,,,,,,
"78525",78525,Mk10,11/17/2010 00:20:11.210000000000001,GPS,,-56.93479156,82.57917023,,,,,,,,,
"78525",78525,Mk10,11/17/2010 00:40:56.7249999,GPS,,-56.93904877,82.57479858,,,,,,,,,
"78525",78525,Mk10,11/17/2010 01:01:29.75,GPS,,-56.94092560,82.57590485,,,,,,,,,
"78525",78525,Mk10,11/17/2010 01:25:47.774999999999999,GPS,,-56.94594955,82.57292938,,,,,,,,,
"78525",78525,Mk10,11/17/2010 01:45:22.280000000000001,GPS,,-56.94916153,82.56805420,,,,,,,,,
"78525",78525,Mk10,11/17/2010 02:03:39.305,GPS,,-56.95291901,82.56739807,,,,,,,,,
"78525",78525,Mk10,11/17/2010 02:22:56.240000100000003,GPS,,-56.96018219,82.56717682,,,,,,,,,
"78525",78525,Mk10,11/17/2010 02:45:09.8150002000000001,GPS,,-56.97070313,82.56797028,,,,,,,,,
"78525",78525,Mk10,11/17/2010 03:32:33.840000099999997,GPS,,-56.99406815,82.56678009,,,,,,,,,
"78525",78525,Mk10,11/17/2010 03:59:27.315000300000001,GPS,,-57.00037003,82.57320404,,,,,,,,,
"78525",78525,Mk10,11/17/2010 04:24:58.890000299999997,GPS,,-57.00554276,82.58001709,,,,,,,,,
"78525",78525,Mk10,11/17/2010 04:50:49.835000399999998,GPS,,-57.00998688,82.58331299,,,,,,,,,
"78525",78525,Mk10,11/17/2010 05:15:13.4000004,GPS,,-57.01311874,82.58528900,,,,,,,,,
"78525",78525,Mk10,11/17/2010 05:35:05.6250004000000002,GPS,,-57.01899338,82.58102417,,,,,,,,,
"78525",78525,Mk10,11/17/2010 05:56:51.880000500000001,GPS,,-57.02715683,82.59860992,,,,,,,,,
"78525",78525,Mk10,11/17/2010 06:18:32.895000500000002,GPS,,-57.02937317,82.59584808,,,,,,,,,
"78525",78525,Mk10,11/17/2010 06:40:52.950000500000002,GPS,,-57.03717804,82.59385681,,,,,,,,,
"78525",78525,Mk10,11/17/2010 07:05:27.9450006,GPS,,-57.04685211,82.60132599,,,,,,,,,
"78525",78525,Mk10,11/17/2010 07:30:27.940000699999999,GPS,,-57.05832291,82.60815430,,,,,,,,,
"78525",78525,Mk10,11/17/2010 07:52:56.435000700000003,GPS,,-57.06698608,82.61261749,,,,,,,,,
"78525",78525,Mk10,11/17/2010 08:14:07.9600007000000002,GPS,,-57.07490158,82.61503601,,,,,,,,,
"78525",78525,Mk10,11/17/2010 08:33:48.475000799999997,GPS,,-57.07733536,82.62174225,,,,,,,,,
"78525",78525,Mk10,11/17/2010 09:00:35.490000799999997,GPS,,-57.08509064,82.62949371,,,,,,,,,
"78525",78525,Mk10,11/17/2010 09:25:17.9650009,GPS,,-57.08889008,82.63102722,,,,,,,,,
"78525",78525,Mk10,11/17/2010 09:51:01.9900009999999999,GPS,,-57.09537506,82.62492371,,,,,,,,,
"78525",78525,Mk10,11/17/2010 10:17:26.465001000000001,GPS,,-57.10784149,82.62631989,,,,,,,,,
"78525",78525,Mk10,11/17/2010 10:45:07.9900010000000004,GPS,,-57.12013245,82.62647247,,,,,,,,,
"78525",78525,Mk10,11/17/2010 11:12:31.015001099999999,GPS,,-57.13189697,82.62311554,,,,,,,,,
"78525",78525,Mk10,11/17/2010 11:35:57.510001099999997,GPS,,-57.13457108,82.61823273,,,,,,,,,
"78525",78525,Mk10,11/17/2010 12:03:12.5250012,GPS,,-57.14817047,82.61687469,,,,,,,,,
"78525",78525,Mk10,11/17/2010 12:33:28.050001300000002,GPS,,-57.16279221,82.61557007,,,,,,,,,
"78525",78525,Mk10,11/17/2010 12:59:48.045001300000003,GPS,,-57.17863846,82.60724640,,,,,,,,,
"78525",78525,Mk10,11/17/2010 13:27:19.090001300000001,GPS,,-57.19248962,82.60433960,,,,,,,,,
"78525",78525,Mk10,11/17/2010 14:24:54.575001299999997,GPS,,-57.22029877,82.59862518,,,,,,,,,
"78525",78525,Mk10,11/17/2010 14:49:46.070001400000002,GPS,,-57.23033142,82.59096527,,,,,,,,,
"78525",78525,Mk10,11/17/2010 15:14:29.115001400000001,GPS,,-57.23627853,82.59384918,,,,,,,,,
"78525",78525,Mk10,11/17/2010 15:36:46.590001399999998,GPS,,-57.24742508,82.59513092,,,,,,,,,
"78525",78525,Mk10,11/17/2010 15:59:53.1050015,GPS,,-57.25770950,82.59642029,,,,,,,,,
"78525",78525,Mk10,11/17/2010 16:23:24.1400015,GPS,,-57.26737213,82.59754181,,,,,,,,,
"78525",78525,Mk10,11/17/2010 16:46:39.645001499999999,GPS,,-57.27782059,82.60238647,,,,,,,,,
"78525",78525,Mk10,11/17/2010 17:06:17.140001600000002,GPS,,-57.28577042,82.60680389,,,,,,,,,
"78525",78525,Mk10,11/17/2010 17:27:03.0950015999999998,GPS,,-57.29535294,82.61251831,,,,,,,,,
"78525",78525,Mk10,11/17/2010 17:51:35.140001599999998,GPS,,-57.29285431,82.61520386,,,,,,,,,
"78525",78525,Mk10,11/17/2010 18:12:04.6500013999999998,GPS,,-57.28631210,82.62021637,,,,,,,,,
"78525",78525,Mk10,11/17/2010 18:35:42.170001399999997,GPS,,-57.27734756,82.61799622,,,,,,,,,
"78525",78525,Mk10,11/17/2010 18:58:35.160001399999999,GPS,,-57.27562332,82.60430145,,,,,,,,,
"78525",78525,Mk10,11/17/2010 19:21:14.185001400000001,GPS,,-57.27955246,82.59003448,,,,,,,,,
"78525",78525,Mk10,11/17/2010 19:42:14.2150014,GPS,,-57.28485107,82.57989502,,,,,,,,,
"78525",78525,Mk10,11/17/2010 20:04:35.215001399999998,GPS,,-57.28479767,82.56448364,,,,,,,,,
"78525",78525,Mk10,11/17/2010 20:24:39.4550014,GPS,,-57.28857422,82.54922485,,,,,,,,,
"78525",78525,Mk10,11/17/2010 20:50:28.325001400000001,GPS,,-57.29636765,82.55007935,,,,,,,,,
"78525",78525,Mk10,11/17/2010 21:16:51.755001300000004,GPS,,-57.30670929,82.54762268,,,,,,,,,
"78525",78525,Mk10,11/17/2010 21:40:26.740001400000001,GPS,,-57.31414413,82.54608154,,,,,,,,,
"78525",78525,Mk10,11/17/2010 22:12:28.290001400000001,GPS,,-57.32539749,82.55343628,,,,,,,,,
"78525",78525,Mk10,11/17/2010 22:44:13.2500014,GPS,,-57.33748627,82.55416107,,,,,,,,,
"78525",78525,Mk10,11/17/2010 23:08:09.3100014000000009,GPS,,-57.34550095,82.56056213,,,,,,,,,
"78525",78525,Mk10,11/17/2010 23:35:24.770001400000002,GPS,,-57.34407806,82.57113647,,,,,,,,,
"78525",78525,Mk10,11/18/2010 00:08:12.7700014,GPS,,-57.35652924,82.57244110,,,,,,,,,
"78525",78525,Mk10,11/18/2010 00:38:28.310001400000001,GPS,,-57.37012100,82.57980347,,,,,,,,,
"78525",78525,Mk10,11/18/2010 01:07:01.7900014,GPS,,-57.37804031,82.59041595,,,,,,,,,
"78525",78525,Mk10,11/18/2010 01:37:57.210001400000003,GPS,,-57.38784027,82.60148621,,,,,,,,,
"78525",78525,Mk10,11/18/2010 02:09:04.3000014000000002,GPS,,-57.39951324,82.61112976,,,,,,,,,
"78525",78525,Mk10,11/18/2010 02:37:26.340001399999998,GPS,,-57.41120911,82.62757874,,,,,,,,,
"78525",78525,Mk10,11/18/2010 03:08:33.320001400000002,GPS,,-57.42763519,82.63138580,,,,,,,,,
"78525",78525,Mk10,11/18/2010 03:38:52.290001400000001,GPS,,-57.44506836,82.64464569,,,,,,,,,
"78525",78525,Mk10,11/18/2010 04:11:19.380001400000001,GPS,,-57.46294403,82.64896393,,,,,,,,,
"78525",78525,Mk10,11/18/2010 04:42:59.850001399999996,GPS,,-57.47946930,82.65570831,,,,,,,,,
"78525",78525,Mk10,11/18/2010 05:05:28.060001400000001,GPS,,-57.47721863,82.65853119,,,,,,,,,
"78525",78525,Mk10,11/18/2010 05:27:59.410001399999999,GPS,,-57.47941971,82.65738678,,,,,,,,,
"78525",78525,Mk10,11/18/2010 05:50:25.810001400000001,GPS,,-57.47632599,82.67028809,,,,,,,,,
"78525",78525,Mk10,11/18/2010 06:08:17.450001400000001,GPS,,-57.47654343,82.67893219,,,,,,,,,
"78525",78525,Mk10,11/18/2010 06:30:29.9700013,GPS,,-57.47866821,82.67655945,,,,,,,,,
"78525",78525,Mk10,11/18/2010 06:52:19.460001399999999,GPS,,-57.47792816,82.67759705,,,,,,,,,
"78525",78525,Mk10,11/18/2010 07:17:28.210001399999999,GPS,,-57.47876358,82.68022919,,,,,,,,,
"78525",78525,Mk10,11/18/2010 07:36:56.450001399999998,GPS,,-57.47560883,82.68168640,,,,,,,,,
"78525",78525,Mk10,11/18/2010 07:57:01.4900013999999999,GPS,,-57.47629929,82.68257141,,,,,,,,,
"78525",78525,Mk10,11/18/2010 08:15:18.180001399999998,GPS,,-57.47270203,82.68217468,,,,,,,,,
"78525",78525,Mk10,11/18/2010 08:35:31.980001399999999,GPS,,-57.47518921,82.68813324,,,,,,,,,
"78525",78525,Mk10,11/18/2010 08:57:39.0100014,GPS,,-57.47644806,82.68736267,,,,,,,,,
"78525",78525,Mk10,11/18/2010 09:17:14.980001400000001,GPS,,-57.48115158,82.68578339,,,,,,,,,
"78525",78525,Mk10,11/18/2010 09:38:33.020001399999998,GPS,,-57.48793411,82.69630432,,,,,,,,,
"78525",78525,Mk10,11/18/2010 10:05:22.810001400000001,GPS,,-57.49594116,82.72520447,,,,,,,,,
"78525",78525,Mk10,11/18/2010 10:32:22.540001400000001,GPS,,-57.50375748,82.71412659,,,,,,,,,
"78525",78525,Mk10,11/18/2010 10:59:24.590001399999998,GPS,,-57.51044846,82.72322083,,,,,,,,,
"78525",78525,Mk10,11/18/2010 11:24:28.570001399999999,GPS,,-57.51268387,82.73020935,,,,,,,,,
"78525",78525,Mk10,11/18/2010 11:54:11.970001399999999,GPS,,-57.51693344,82.73566437,,,,,,,,,
"78525",78525,Mk10,11/18/2010 12:22:49.040001400000001,GPS,,-57.53096771,82.74665833,,,,,,,,,
"78525",78525,Mk10,11/18/2010 12:47:40.570001400000002,GPS,,-57.54350662,82.75088501,,,,,,,,,
"78525",78525,Mk10,11/18/2010 13:16:33.025001400000001,GPS,,-57.55358887,82.74829865,,,,,,,,,
"78525",78525,Mk10,11/18/2010 13:43:27.130001400000001,GPS,,-57.56487274,82.74559021,,,,,,,,,
"78525",78525,Mk10,11/18/2010 14:07:16.1350014,GPS,,-57.57632446,82.74460602,,,,,,,,,
"78525",78525,Mk10,11/18/2010 14:31:51.5900015,GPS,,-57.58859253,82.74977875,,,,,,,,,
"78525",78525,Mk10,11/18/2010 14:51:28.655001599999999,GPS,,-57.59617233,82.75250244,,,,,,,,,
"78525",78525,Mk10,11/18/2010 15:09:11.6900016,GPS,,-57.59653473,82.76340485,,,,,,,,,
"78525",78525,Mk10,11/18/2010 15:28:50.155001599999999,GPS,,-57.60068512,82.77265930,,,,,,,,,
"78525",78525,Mk10,11/18/2010 15:49:57.625001699999999,GPS,,-57.60810471,82.77267456,,,,,,,,,
"78525",78525,Mk10,11/18/2010 16:10:58.110001699999998,GPS,,-57.61698532,82.77510834,,,,,,,,,
"78525",78525,Mk10,11/18/2010 16:32:17.145001700000002,GPS,,-57.62564850,82.77810669,,,,,,,,,
"78525",78525,Mk10,11/18/2010 16:51:08.1700017000000003,GPS,,-57.62955093,82.76426697,,,,,,,,,
"78525",78525,Mk10,11/18/2010 17:11:55.415001799999999,GPS,,-57.64203262,82.75379181,,,,,,,,,
"78525",78525,Mk10,11/18/2010 17:37:31.710001800000001,GPS,,-57.65277863,82.76177216,,,,,,,,,
"78525",78525,Mk10,11/18/2010 17:59:34.7350019,GPS,,-57.66507721,82.76570892,,,,,,,,,
"78525",78525,Mk10,11/18/2010 18:26:35.710002000000003,GPS,,-57.67818069,82.78083038,,,,,,,,,
"78525",78525,Mk10,11/18/2010 18:51:47.715001999999998,GPS,,-57.68884277,82.78823853,,,,,,,,,
"78525",78525,Mk10,11/18/2010 19:14:38.7300021,GPS,,-57.70239258,82.80171204,,,,,,,,,
"78525",78525,Mk10,11/18/2010 19:41:28.735002099999999,GPS,,-57.71346283,82.81690216,,,,,,,,,
"78525",78525,Mk10,11/18/2010 20:12:00.7500021,GPS,,-57.72767258,82.83035278,,,,,,,,,
"78525",78525,Mk10,11/18/2010 20:39:27.305002099999999,GPS,,-57.74042892,82.84236145,,,,,,,,,
"78525",78525,Mk10,11/18/2010 20:58:43.740002099999998,GPS,,-57.74926758,82.84880066,,,,,,,,,
"78525",78525,Mk10,11/18/2010 21:29:29.815002199999999,GPS,,-57.76197433,82.86168671,,,,,,,,,
"78525",78525,Mk10,11/18/2010 21:55:28.830002199999999,GPS,,-57.76840210,82.87351990,,,,,,,,,
"78525",78525,Mk10,11/18/2010 23:20:48.815002300000003,GPS,,-57.79549408,82.90088654,,,,,,,,,
"78525",78525,Mk10,11/18/2010 23:51:16.8300023,GPS,,-57.79806137,82.90547180,,,,,,,,,
"78525",78525,Mk10,11/19/2010 00:22:22.3650023,GPS,,-57.79830933,82.91070557,,,,,,,,,
"78525",78525,Mk10,11/19/2010 00:50:18.870002299999999,GPS,,-57.80043411,82.91112518,,,,,,,,,
"78525",78525,Mk10,11/19/2010 01:17:21.345002399999998,GPS,,-57.81108475,82.91980743,,,,,,,,,
"78525",78525,Mk10,11/19/2010 01:45:18.3900024,GPS,,-57.82224274,82.92656708,,,,,,,,,
"78525",78525,Mk10,11/19/2010 02:14:36.4450024,GPS,,-57.83301544,82.93712616,,,,,,,,,
"78525",78525,Mk10,11/19/2010 02:41:42.900002499999999,GPS,,-57.84269714,82.94451904,,,,,,,,,
"78525",78525,Mk10,11/19/2010 03:08:52.9550026,GPS,,-57.85446167,82.95616913,,,,,,,,,
"78525",78525,Mk10,11/19/2010 03:36:46.940002700000001,GPS,,-57.86183548,82.96633911,,,,,,,,,
"78525",78525,Mk10,11/19/2010 04:03:31.415002699999999,GPS,,-57.86898422,82.97566223,,,,,,,,,
"78525",78525,Mk10,11/19/2010 04:33:26.450002699999999,GPS,,-57.87978745,82.98346710,,,,,,,,,
"78525",78525,Mk10,11/19/2010 05:02:27.5150027,GPS,,-57.89277267,82.99254608,,,,,,,,,
"78525",78525,Mk10,11/19/2010 05:30:24.030002799999998,GPS,,-57.90574265,82.99966431,,,,,,,,,
"78525",78525,Mk10,11/19/2010 05:58:29.995002800000002,GPS,,-57.91745377,83.00544739,,,,,,,,,
"78525",78525,Mk10,11/19/2010 06:23:57.480002900000002,GPS,,-57.93171692,83.01411438,,,,,,,,,
"78525",78525,Mk10,11/19/2010 06:53:54.035002900000002,GPS,,-57.94709396,83.02361298,,,,,,,,,
"78525",78525,Mk10,11/19/2010 07:27:50.030003000000001,GPS,,-57.95809555,83.02476501,,,,,,,,,
"78525",78525,Mk10,11/19/2010 07:47:55.015003100000001,GPS,,-57.96806335,83.02117157,,,,,,,,,
"78525",78525,Mk10,11/19/2010 08:13:22.535003,GPS,,-57.97888947,83.00861359,,,,,,,,,
"78525",78525,Mk10,11/19/2010 08:40:29.070003100000001,GPS,,-57.98973083,83.00422668,,,,,,,,,
"78525",78525,Mk10,11/19/2010 09:05:29.0750031,GPS,,-58.00203705,82.99839783,,,,,,,,,
"78525",78525,Mk10,11/19/2010 09:32:36.570003100000001,GPS,,-58.01399994,82.98325348,,,,,,,,,
"78525",78525,Mk10,11/19/2010 10:00:53.585003200000003,GPS,,-58.02687073,82.97837830,,,,,,,,,
"78525",78525,Mk10,11/19/2010 10:28:43.600003200000003,GPS,,-58.04177475,82.97172546,,,,,,,,,
"78525",78525,Mk10,11/19/2010 10:55:27.115003300000001,GPS,,-58.05581284,82.97028351,,,,,,,,,
"78525",78525,Mk10,11/19/2010 11:50:55.1600033,GPS,,-58.08447266,82.96547699,,,,,,,,,
"78525",78525,Mk10,11/19/2010 12:16:50.6050033,GPS,,-58.09784317,82.96366882,,,,,,,,,
"78525",78525,Mk10,11/19/2010 12:43:30.660003400000001,GPS,,-58.11189270,82.96132660,,,,,,,,,
"78525",78525,Mk10,11/19/2010 13:06:59.650003499999997,GPS,,-58.12509537,82.95979309,,,,,,,,,
"78525",78525,Mk10,11/19/2010 13:30:40.540003499999997,GPS,,-58.10361481,82.87400055,,,,,,,,,
"78525",78525,Mk10,11/19/2010 13:56:39.740003600000001,GPS,,-58.15015030,82.95552826,,,,,,,,,
"78525",78525,Mk10,11/19/2010 14:17:19.880003599999998,GPS,,-58.15901947,82.96671295,,,,,,,,,
"78525",78525,Mk10,11/19/2010 15:21:09.7200027000000002,GPS,,-58.19491959,82.97983551,,,,,,,,,
"78525",78525,Mk10,11/19/2010 15:42:40.705002800000003,GPS,,-58.20875168,82.98712921,,,,,,,,,
"78525",78525,Mk10,11/19/2010 16:04:36.235002799999997,GPS,,-58.22151947,82.99853516,,,,,,,,,
"78525",78525,Mk10,11/19/2010 16:51:17.245002800000002,GPS,,-58.24885559,83.01375580,,,,,,,,,
"78525",78525,Mk10,11/19/2010 17:17:19.765002800000001,GPS,,-58.26464462,83.01892090,,,,,,,,,
"78525",78525,Mk10,11/19/2010 17:47:54.275002800000003,GPS,,-58.27925491,83.02529144,,,,,,,,,
"78525",78525,Mk10,11/19/2010 18:15:01.2850028,GPS,,-58.29535675,83.03182983,,,,,,,,,
"78525",78525,Mk10,11/19/2010 18:44:49.795002799999999,GPS,,-58.31037903,83.04310608,,,,,,,,,
"78525",78525,Mk10,11/19/2010 19:11:31.815002799999998,GPS,,-58.32595825,83.05415344,,,,,,,,,
"78525",78525,Mk10,11/19/2010 19:38:48.305002799999997,GPS,,-58.34244919,83.05878448,,,,,,,,,
"78525",78525,Mk10,11/19/2010 20:04:43.835002799999998,GPS,,-58.35655212,83.06275940,,,,,,,,,
"78525",78525,Mk10,11/19/2010 20:33:29.365002799999999,GPS,,-58.37047195,83.08467102,,,,,,,,,
"78525",78525,Mk10,11/19/2010 20:56:43.275002800000003,GPS,,-58.37957764,83.09774780,,,,,,,,,
"78525",78525,Mk10,11/19/2010 21:47:42.425002800000001,GPS,,-58.40315247,83.13520050,,,,,,,,,
"78525",78525,Mk10,11/19/2010 22:11:48.385002800000002,GPS,,-58.41733551,83.14708710,,,,,,,,,
"78525",78525,Mk10,11/19/2010 22:35:56.375002799999997,GPS,,-58.43106842,83.15325165,,,,,,,,,
"78525",78525,Mk10,11/19/2010 23:04:29.405002799999998,GPS,,-58.44071579,83.15792084,,,,,,,,,
"78525",78525,Mk10,11/19/2010 23:37:29.405002799999998,GPS,,-58.45587540,83.17977905,,,,,,,,,
"78525",78525,Mk10,11/20/2010 00:08:29.4150028,GPS,,-58.46611023,83.19774628,,,,,,,,,
"78525",78525,Mk10,11/20/2010 00:33:30.425002800000001,GPS,,-58.47479248,83.20643616,,,,,,,,,
"78525",78525,Mk10,11/20/2010 01:31:24.895002900000001,GPS,,-58.49489594,83.24378967,,,,,,,,,
"78525",78525,Mk10,11/20/2010 02:00:46.955002700000001,GPS,,-58.50060272,83.27136993,,,,,,,,,
"78525",78525,Mk10,11/20/2010 02:29:40.485002799999997,GPS,,-58.51003265,83.29500580,,,,,,,,,
"78525",78525,Mk10,11/20/2010 02:59:17.435002699999998,GPS,,-58.51782608,83.31819153,,,,,,,,,
"78525",78525,Mk10,11/20/2010 03:26:20.4850028,GPS,,-58.52584457,83.33806610,,,,,,,,,
